id_municipio,municipio,sigla_uf,regiao,municipio_visto_2023,uf_vista_2023,status_dominio_modelo,n_alunos,taxa_alfabetizacao_real,taxa_risco_real,probabilidade_media_alfabetizado,probabilidade_media_risco,taxa_sinalizada_risco,carga_risco_estimada,gap_probabilidade_vs_risco_real,rank_probabilidade_risco_geral,rank_carga_risco_geral,percentil_risco_modelo,faixa_risco_relativo
3513009,Cotia,SP,Sudeste,False,False,FORA_DOMINIO_UF,2899,0.4946533287340462,0.5053466712659538,0.5117101159136502,0.4882898840863497,1.0,1415.5523739663279,-0.01705678717960407,1134,72,0.7946347652709806,P75_P90
1506112,Quatipuru,PA,Norte,True,True,DOMINIO_FORTE,143,0.4755244755244755,0.5244755244755245,0.5117306594546923,0.4882693405453077,1.0,69.822515697979,-0.036206183930216795,1135,1879,0.7944535073409462,P75_P90
2611002,Petrolândia,PE,Nordeste,True,True,DOMINIO_FORTE,412,0.662621359223301,0.337378640776699,0.5118432247382817,0.4881567752617183,1.0,201.12059140782793,0.1507781344850193,1136,676,0.7942722494109117,P75_P90
3101706,Almenara,MG,Sudeste,True,True,DOMINIO_FORTE,408,0.5490196078431373,0.4509803921568627,0.5119033557339567,0.4880966442660432,1.0,199.14343086054564,0.037116252109180514,1137,685,0.7940909914808773,P75_P90
1300904,Canutama,AM,Norte,True,True,DOMINIO_FORTE,165,0.7575757575757576,0.2424242424242424,0.5125240576128068,0.4874759423871932,1.0,80.43353049388688,0.24505169996295081,1138,1661,0.7939097335508428,P75_P90
1300839,Caapiranga,AM,Norte,True,True,DOMINIO_FORTE,123,0.3089430894308943,0.6910569105691057,0.5127900633451526,0.4872099366548473,1.0,59.92682220854622,-0.20384697391425838,1139,2095,0.7937284756208084,P75_P90
5002001,Batayporã,MS,Centro-Oeste,True,True,DOMINIO_FORTE,185,0.6756756756756757,0.3243243243243243,0.5131646187251949,0.4868353812748051,1.0,90.06454553583895,0.1625110569504808,1140,1488,0.793547217690774,P75_P90
2704401,Major Isidoro,AL,Nordeste,True,True,DOMINIO_FORTE,190,0.3789473684210526,0.6210526315789474,0.513623288462883,0.486376711537117,1.0,92.41157519205223,-0.13467592004183043,1141,1459,0.7933659597607395,P75_P90
3523107,Itaquaquecetuba,SP,Sudeste,False,False,FORA_DOMINIO_UF,4693,0.5770296185808651,0.4229703814191349,0.5137763266548505,0.4862236733451495,0.9648412529298956,2281.8476990087865,0.06325329192601459,1142,33,0.7931847018307051,P75_P90
1720853,Sucupira,TO,Norte,True,True,DOMINIO_FORTE,29,0.5862068965517241,0.4137931034482758,0.51388235114392,0.48611764885608,1.0,14.09741181682632,0.0723245454078042,1143,4471,0.7930034439006707,P75_P90
2502409,Bonito de Santa Fé,PB,Nordeste,True,True,DOMINIO_FORTE,83,0.6024096385542169,0.3975903614457831,0.5140575427976802,0.4859424572023197,1.0,40.33322394779253,0.08835209575653663,1144,2762,0.7928221859706363,P75_P90
3518800,Guarulhos,SP,Sudeste,False,False,FORA_DOMINIO_UF,13135,0.4997335363532547,0.5002664636467453,0.5144800016481914,0.4855199983518086,1.0,6377.305178351005,-0.014746465294936728,1145,6,0.7926409280406018,P75_P90
1200450,Senador Guiomard,AC,Norte,False,False,FORA_DOMINIO_UF,280,0.4857142857142857,0.5142857142857142,0.5146599581168252,0.4853400418831747,1.0,135.8952117272889,-0.028945672402539535,1146,992,0.7924596701105673,P75_P90
2209203,Santa Filomena,PI,Nordeste,True,True,DOMINIO_FORTE,100,0.62,0.38,0.5149771575914311,0.4850228424085688,1.0,48.50228424085688,0.1050228424085688,1147,2449,0.7922784121805329,P75_P90
2704104,Lagoa da Canoa,AL,Nordeste,True,True,DOMINIO_FORTE,130,0.4538461538461538,0.5461538461538461,0.5150554338042279,0.4849445661957721,1.0,63.04279360545037,-0.061209279958074014,1148,2024,0.7920971542504984,P75_P90
5001904,Bataguassu,MS,Centro-Oeste,True,True,DOMINIO_FORTE,321,0.5264797507788161,0.4735202492211838,0.5150686177621633,0.4849313822378367,1.0,155.66297369834558,0.011411133016652919,1149,868,0.791915896320464,P75_P90
2211308,Valença do Piauí,PI,Nordeste,True,True,DOMINIO_FORTE,184,0.4293478260869565,0.5706521739130435,0.5150757015418918,0.4849242984581082,1.0,89.2260709162919,-0.08572787545493527,1150,1498,0.7917346383904296,P75_P90
2512606,Quixaba,PB,Nordeste,True,True,DOMINIO_FORTE,22,0.4545454545454545,0.5454545454545454,0.5155609291072167,0.4844390708927832,1.0,10.65765955964123,-0.061015474561762206,1151,4816,0.7915533804603951,P75_P90
1300300,Autazes,AM,Norte,True,True,DOMINIO_FORTE,277,0.4151624548736462,0.5848375451263538,0.5157530160406745,0.4842469839593255,0.4765342960288808,134.13641455673317,-0.10059056116702825,1152,1002,0.7913721225303607,P75_P90
5008008,Terenos,MS,Centro-Oeste,True,True,DOMINIO_FORTE,277,0.4873646209386281,0.5126353790613718,0.5158614349619917,0.4841385650380083,1.0,134.10638251552828,-0.028496814023363515,1153,1003,0.7911908646003263,P75_P90
3304805,São Fidélis,RJ,Sudeste,True,True,DOMINIO_FORTE,338,0.4822485207100592,0.5177514792899408,0.516331537320817,0.483668462679183,1.0,163.47994038556385,-0.0340830166107578,1154,829,0.7910096066702919,P75_P90
2109502,Riachão,MA,Nordeste,True,True,DOMINIO_FORTE,283,0.5335689045936396,0.4664310954063604,0.5163560349035011,0.4836439650964989,1.0,136.87124212230918,0.017212869690138466,1155,986,0.7908283487402574,P75_P90
5104104,Guarantã do Norte,MT,Centro-Oeste,True,True,DOMINIO_FORTE,460,0.5434782608695652,0.4565217391304347,0.5164714630967159,0.483528536903284,1.0,222.42312697551066,0.02700679777284931,1156,616,0.790647090810223,P75_P90
5007950,Tacuru,MS,Centro-Oeste,True,True,DOMINIO_FORTE,187,0.5668449197860963,0.4331550802139037,0.5164735114819535,0.4835264885180464,1.0,90.41945335287468,0.05037140830414272,1157,1482,0.7904658328801885,P75_P90
5007208,Rio Brilhante,MS,Centro-Oeste,True,True,DOMINIO_FORTE,569,0.5272407732864675,0.4727592267135325,0.5164922534208475,0.4835077465791524,1.0,275.1159078035377,0.010748519865619921,1158,475,0.790284574950154,P75_P90
2709400,Viçosa,AL,Nordeste,True,True,DOMINIO_FORTE,254,0.4960629921259842,0.5039370078740157,0.5167137928268306,0.4832862071731694,1.0,122.75469662198502,-0.02065080070084635,1159,1093,0.7901033170201196,P75_P90
2208304,Piracuruca,PI,Nordeste,True,True,DOMINIO_FORTE,394,0.8248730964467005,0.1751269035532995,0.5171520709100441,0.4828479290899559,1.0,190.24208406144263,0.30772102553665637,1160,709,0.7899220590900852,P75_P90
2203750,Fartura do Piauí,PI,Nordeste,True,True,DOMINIO_FORTE,25,0.52,0.48,0.5173560592955895,0.4826439407044105,1.0,12.066098517610262,0.002643940704410541,1161,4667,0.7897408011600507,P75_P90
3304300,Rio Bonito,RJ,Sudeste,True,True,DOMINIO_FORTE,528,0.571969696969697,0.428030303030303,0.5175381089345636,0.4824618910654363,1.0,254.73987848255035,0.054431588035133316,1162,523,0.7895595432300163,P75_P90
2105476,Jenipapo dos Vieiras,MA,Nordeste,True,True,DOMINIO_FORTE,86,0.6976744186046512,0.3023255813953488,0.5177207801103683,0.4822792198896317,1.0,41.476012910508324,0.17995363849428286,1163,2712,0.7893782852999819,P75_P90
2508307,Lagoa Seca,PB,Nordeste,True,True,DOMINIO_FORTE,210,0.4714285714285714,0.5285714285714286,0.517882914121878,0.4821170858781219,1.0,101.2445880344056,-0.04645434269330667,1164,1332,0.7891970273699475,P75_P90
1502202,Capanema,PA,Norte,True,True,DOMINIO_FORTE,652,0.5950920245398773,0.4049079754601227,0.5179375837471613,0.4820624162528388,0.9539877300613496,314.3046953968509,0.0771544407927161,1165,415,0.789015769439913,P75_P90
1304203,Tefé,AM,Norte,True,True,DOMINIO_FORTE,1206,0.4378109452736318,0.5621890547263682,0.518089817503526,0.4819101824964741,1.0,581.1836800907478,-0.08027887222989405,1166,214,0.7888345115098786,P75_P90
2505279,Curral de Cima,PB,Nordeste,True,True,DOMINIO_FORTE,27,0.5555555555555556,0.4444444444444444,0.5181198064250981,0.4818801935749018,1.0,13.010765226522349,0.037435749130457385,1167,4573,0.7886532535798442,P75_P90
1506187,Rondon do Pará,PA,Norte,True,True,DOMINIO_FORTE,376,0.699468085106383,0.300531914893617,0.5182626278620157,0.4817373721379843,1.0,181.13325192388209,0.18120545724436726,1168,750,0.7884719956498096,P75_P90
2206696,Murici dos Portelas,PI,Nordeste,True,True,DOMINIO_FORTE,84,0.6547619047619048,0.3452380952380952,0.518388223920342,0.481611776079658,1.0,40.45538919069127,0.13637368084156282,1169,2755,0.7882907377197752,P75_P90
1504976,Nova Ipixuna,PA,Norte,True,True,DOMINIO_FORTE,182,0.532967032967033,0.467032967032967,0.5187626520578602,0.4812373479421397,1.0,87.58519732546942,0.014204380909172698,1170,1527,0.7881094797897408,P75_P90
2602001,Bodocó,PE,Nordeste,True,True,DOMINIO_FORTE,289,0.4775086505190311,0.5224913494809689,0.5187847951836353,0.4812152048163647,1.0,139.0711941919294,-0.041276144664604164,1171,972,0.7879282218597063,P75_P90
2105401,Itapecuru Mirim,MA,Nordeste,True,True,DOMINIO_FORTE,772,0.6049222797927462,0.3950777202072539,0.5188078280543386,0.4811921719456614,1.0,371.4803567420506,0.08611445173840748,1172,351,0.7877469639296719,P75_P90
2509404,Mogeiro,PB,Nordeste,True,True,DOMINIO_FORTE,99,0.6060606060606061,0.3939393939393939,0.5191585255646082,0.4808414744353919,1.0,47.60330596910379,0.08690208049599796,1173,2487,0.7875657059996375,P75_P90
2705309,Minador do Negrão,AL,Nordeste,True,True,DOMINIO_FORTE,64,0.28125,0.71875,0.5192555456672027,0.4807444543327973,1.0,30.767645077299026,-0.23800554566720272,1174,3217,0.7873844480696031,P75_P90
1200336,Mâncio Lima,AC,Norte,False,False,FORA_DOMINIO_UF,215,0.386046511627907,0.6139534883720931,0.5192776520637616,0.4807223479362383,1.0,103.35530480629123,-0.13323114043585477,1175,1299,0.7872031901395686,P75_P90
1711100,Itaporã do Tocantins,TO,Norte,True,True,DOMINIO_FORTE,25,0.24,0.76,0.5193388062264923,0.4806611937735077,1.0,12.016529844337692,-0.2793388062264923,1176,4675,0.7870219322095342,P75_P90
2612604,Santa Maria da Boa Vista,PE,Nordeste,True,True,DOMINIO_FORTE,462,0.645021645021645,0.354978354978355,0.5196973447514706,0.4803026552485294,1.0,221.89982672482057,0.12532430027017438,1177,618,0.7868406742794998,P75_P90
1507466,São João da Ponta,PA,Norte,True,True,DOMINIO_FORTE,20,0.4,0.6,0.5199093218360054,0.4800906781639947,1.0,9.601813563279894,-0.11990932183600528,1178,4917,0.7866594163494652,P75_P90
2110302,Santo Antônio dos Lopes,MA,Nordeste,True,True,DOMINIO_FORTE,115,0.7304347826086957,0.2695652173913043,0.520015669800787,0.479984330199213,1.0,55.1981979729095,0.2104191128079087,1179,2223,0.7864781584194308,P75_P90
5000906,Antônio João,MS,Centro-Oeste,True,True,DOMINIO_FORTE,145,0.5655172413793104,0.4344827586206896,0.5200581676458675,0.4799418323541324,1.0,69.5915656913492,0.04545907373344282,1180,1888,0.7862969004893964,P75_P90
5004502,Itaporã,MS,Centro-Oeste,True,True,DOMINIO_FORTE,243,0.5473251028806584,0.4526748971193415,0.5201007627088574,0.4798992372911426,1.0,116.61551466174765,0.027224340171801087,1181,1153,0.786115642559362,P75_P90
3300605,Bom Jesus do Itabapoana,RJ,Sudeste,True,True,DOMINIO_FORTE,249,0.7068273092369478,0.2931726907630522,0.5202696787418168,0.4797303212581831,1.0,119.45284999328759,0.1865576304951309,1182,1118,0.7859343846293275,P75_P90
5100102,Acorizal,MT,Centro-Oeste,True,True,DOMINIO_FORTE,62,0.4032258064516129,0.5967741935483871,0.5205175957488418,0.4794824042511582,1.0,29.727909063571808,-0.11729178929722894,1183,3281,0.7857531266992931,P75_P90
1506906,Santarém Novo,PA,Norte,True,True,DOMINIO_FORTE,61,0.7868852459016393,0.2131147540983606,0.5206911779844383,0.4793088220155617,1.0,29.23783814294926,0.2661940679172011,1184,3309,0.7855718687692587,P75_P90
3141801,Minas Novas,MG,Sudeste,True,True,DOMINIO_FORTE,238,0.7941176470588235,0.2058823529411764,0.5211035700922594,0.4788964299077406,1.0,113.97735031804227,0.2730140769665642,1185,1177,0.7853906108392242,P75_P90
2104800,Grajaú,MA,Nordeste,True,True,DOMINIO_FORTE,987,0.46403242147923,0.53596757852077,0.5212827221201995,0.4787172778798004,1.0,472.493953267363,-0.05725030064096964,1186,265,0.7852093529091898,P75_P90
2613701,São Lourenço da Mata,PE,Nordeste,True,True,DOMINIO_FORTE,914,0.5306345733041575,0.4693654266958424,0.5213137255000825,0.4786862744999175,1.0,437.5192548929246,0.009320847804075105,1187,288,0.7850280949791554,P75_P90
2109908,Santa Inês,MA,Nordeste,True,True,DOMINIO_FORTE,865,0.5167630057803468,0.4832369942196531,0.5213387725291643,0.4786612274708358,0.9445086705202312,414.04196176227293,-0.004575766748817323,1188,305,0.784846837049121,P75_P90
2503555,Cacimbas,PB,Nordeste,True,True,DOMINIO_FORTE,105,0.4761904761904761,0.5238095238095238,0.5217849674863485,0.4782150325136515,1.0,50.21257841393341,-0.04559449129587234,1189,2374,0.7846655791190864,P75_P90
2806909,São Francisco,SE,Nordeste,True,True,DOMINIO_FORTE,16,0.8125,0.1875,0.522115746484728,0.477884253515272,1.0,7.646148056244352,0.290384253515272,1190,5125,0.784484321189052,P75_P90
2109304,Presidente Vargas,MA,Nordeste,True,True,DOMINIO_FORTE,94,0.4787234042553192,0.5212765957446809,0.5223419419356352,0.4776580580643648,1.0,44.89985745805029,-0.043618537680316094,1191,2570,0.7843030632590176,P75_P90
2205581,Lagoa do Piauí,PI,Nordeste,True,True,DOMINIO_FORTE,55,0.4545454545454545,0.5454545454545454,0.5227386820368078,0.4772613179631922,1.0,26.24937248797557,-0.0681932274913532,1192,3501,0.7841218053289831,P75_P90
1303403,Parintins,AM,Norte,True,True,DOMINIO_FORTE,1355,0.6214022140221402,0.3785977859778597,0.522951529374223,0.477048470625777,0.5896678966789668,646.4006776979278,0.09845068464791729,1193,194,0.7839405473989487,P75_P90
2515104,São Sebastião de Lagoa de Roça,PB,Nordeste,True,True,DOMINIO_FORTE,74,0.5675675675675675,0.4324324324324324,0.522953854438303,0.4770461455616969,1.0,35.30141477156557,0.04461371312926449,1194,2969,0.7837592894689143,P75_P90
2601706,Belo Jardim,PE,Nordeste,True,True,DOMINIO_FORTE,658,0.4376899696048632,0.5623100303951368,0.523177980177136,0.4768220198228639,1.0,313.7488890434444,-0.08548801057227295,1195,416,0.7835780315388798,P75_P90
2503209,Cabedelo,PB,Nordeste,True,True,DOMINIO_FORTE,565,0.5752212389380531,0.4247787610619469,0.5232105934440907,0.4767894065559093,1.0,269.3860147040887,0.05201064549396239,1196,492,0.7833967736088454,P75_P90
1503606,Itaituba,PA,Norte,True,True,DOMINIO_FORTE,1827,0.6009852216748769,0.3990147783251231,0.5232463585726049,0.476753641427395,1.0,871.0289028878507,0.0777388631022719,1197,130,0.783215515678811,P75_P90
2204352,Geminiano,PI,Nordeste,True,True,DOMINIO_FORTE,43,0.5348837209302325,0.4651162790697674,0.5234574915696462,0.4765425084303538,1.0,20.491327862505212,0.011426229360586404,1198,3928,0.7830342577487766,P75_P90
2512754,Riachão do Bacamarte,PB,Nordeste,True,True,DOMINIO_FORTE,37,0.4594594594594595,0.5405405405405406,0.5235448726076607,0.4764551273923393,1.0,17.628839713516555,-0.06408541314820126,1199,4146,0.7828529998187421,P75_P90
1500859,Anapu,PA,Norte,True,True,DOMINIO_FORTE,318,0.4811320754716981,0.5188679245283019,0.5235948690741087,0.4764051309258914,1.0,151.49683163443345,-0.04246279360241051,1200,895,0.7826717418887076,P75_P90
2111003,São João Batista,MA,Nordeste,True,True,DOMINIO_FORTE,89,0.5955056179775281,0.4044943820224719,0.5242780744306835,0.4757219255693165,1.0,42.339251375669164,0.07122754354684457,1201,2668,0.7824904839586732,P75_P90
2111078,São João do Soter,MA,Nordeste,True,True,DOMINIO_FORTE,161,0.5341614906832298,0.4658385093167702,0.524760736457499,0.475239263542501,1.0,76.51352143034266,0.009400754225730834,1202,1735,0.7823092260286387,P75_P90
3301850,Guapimirim,RJ,Sudeste,True,True,DOMINIO_FORTE,593,0.4738617200674536,0.5261382799325464,0.5247722676761706,0.4752277323238293,1.0,281.81004526803076,-0.05091054760871705,1203,459,0.7821279680986043,P75_P90
2611804,Ribeirão,PE,Nordeste,True,True,DOMINIO_FORTE,221,0.6606334841628959,0.3393665158371041,0.5247888263884025,0.4752111736115975,1.0,105.02166936816305,0.1358446577744934,1204,1276,0.7819467101685699,P75_P90
2206407,Monsenhor Gil,PI,Nordeste,True,True,DOMINIO_FORTE,122,0.4180327868852459,0.5819672131147541,0.524874608478759,0.475125391521241,1.0,57.9652977655914,-0.10684182159351308,1205,2145,0.7817654522385354,P75_P90
2516607,Tavares,PB,Nordeste,True,True,DOMINIO_FORTE,77,0.6753246753246753,0.3246753246753247,0.5249899341378139,0.4750100658621861,1.0,36.57577507138833,0.1503347411868614,1206,2911,0.781584194308501,P75_P90
1301902,Itacoatiara,AM,Norte,True,True,DOMINIO_FORTE,1148,0.5034843205574913,0.4965156794425087,0.5250522799540077,0.4749477200459923,0.7813588850174216,545.2399826127992,-0.0215679593965164,1207,228,0.7814029363784666,P75_P90
2507705,Juazeirinho,PB,Nordeste,True,True,DOMINIO_FORTE,150,0.46,0.54,0.5251097417086964,0.4748902582913036,1.0,71.23353874369555,-0.06510974170869643,1208,1844,0.7812216784484322,P75_P90
2507309,Jacaraú,PB,Nordeste,True,True,DOMINIO_FORTE,113,0.5221238938053098,0.4778761061946903,0.5251248010504032,0.4748751989495968,1.0,53.66089748130444,-0.003000907245093498,1209,2263,0.7810404205183977,P75_P90
1504109,Magalhães Barata,PA,Norte,True,True,DOMINIO_FORTE,60,0.6,0.4,0.5251255139694896,0.4748744860305104,1.0,28.492469161830623,0.07487448603051039,1210,3360,0.7808591625883632,P75_P90
3305000,São João da Barra,RJ,Sudeste,True,True,DOMINIO_FORTE,554,0.592057761732852,0.407942238267148,0.5252607697828731,0.4747392302171269,1.0,263.0055335402883,0.0667969919499789,1211,507,0.7806779046583288,P75_P90
1600238,Ferreira Gomes,AP,Norte,True,True,DOMINIO_FORTE,150,0.7333333333333333,0.2666666666666666,0.5257629686954453,0.4742370313045547,0.9266666666666666,71.1355546956832,0.20757036463788808,1212,1847,0.7804966467282943,P75_P90
2602803,Buíque,PE,Nordeste,True,True,DOMINIO_FORTE,508,0.5551181102362205,0.4448818897637795,0.5259690871891803,0.4740309128108196,1.0,240.80770370789637,0.02914902304704009,1213,562,0.7803153887982599,P75_P90
2501906,Belém,PB,Nordeste,True,True,DOMINIO_FORTE,99,0.3535353535353535,0.6464646464646465,0.5261341902142208,0.4738658097857792,1.0,46.91271516879214,-0.17259883667886733,1214,2505,0.7801341308682255,P75_P90
2509339,Matinhas,PB,Nordeste,True,True,DOMINIO_FORTE,36,0.7222222222222222,0.2777777777777778,0.5261613232591199,0.4738386767408801,1.0,17.058192362671683,0.1960608989631023,1215,4194,0.779952872938191,P75_P90
2205201,Jaicós,PI,Nordeste,True,True,DOMINIO_FORTE,164,0.5914634146341463,0.4085365853658536,0.5261749964680509,0.4738250035319491,1.0,77.70730057923966,0.06528841816609554,1216,1717,0.7797716150081566,P75_P90
2506905,Itabaiana,PB,Nordeste,True,True,DOMINIO_FORTE,158,0.5379746835443038,0.4620253164556962,0.5262245365606598,0.4737754634393402,0.9240506329113924,74.85652322341575,0.011750146983643961,1217,1773,0.7795903570781222,P75_P90
2705903,Olho d'Água Grande,AL,Nordeste,True,True,DOMINIO_FORTE,28,0.8214285714285714,0.1785714285714285,0.5262321597603821,0.4737678402396179,1.0,13.2654995267093,0.2951964116681894,1218,4552,0.7794090991480878,P75_P90
3305752,Tanguá,RJ,Sudeste,True,True,DOMINIO_FORTE,339,0.551622418879056,0.4483775811209439,0.5262821168609948,0.4737178831390052,1.0,160.59036238412276,0.02534030201806131,1219,847,0.7792278412180533,P75_P90
1301308,Codajás,AM,Norte,True,True,DOMINIO_FORTE,288,0.4930555555555556,0.5069444444444444,0.5263253986681504,0.4736746013318495,1.0,136.41828518357266,-0.0332698431125949,1220,990,0.7790465832880189,P75_P90
1507961,Terra Alta,PA,Norte,True,True,DOMINIO_FORTE,72,0.5,0.5,0.5266934584731207,0.4733065415268793,1.0,34.078070989935306,-0.026693458473120713,1221,3036,0.7788653253579844,P75_P90
3521200,Iporanga,SP,Sudeste,False,False,FORA_DOMINIO_UF,32,0.65625,0.34375,0.5267291638564245,0.4732708361435754,1.0,15.144666756594413,0.1295208361435754,1222,4389,0.7786840674279499,P75_P90
2703908,Jundiá,AL,Nordeste,True,True,DOMINIO_FORTE,52,0.4423076923076923,0.5576923076923077,0.5267887120467328,0.4732112879532671,1.0,24.60698697356989,-0.0844810197390406,1223,3615,0.7785028094979155,P75_P90
2600054,Abreu e Lima,PE,Nordeste,True,True,DOMINIO_FORTE,722,0.4612188365650969,0.538781163434903,0.5268064309851368,0.4731935690148632,1.0,341.64575682873124,-0.06558759442003981,1224,373,0.7783215515678811,P75_P90
2208502,Porto,PI,Nordeste,True,True,DOMINIO_FORTE,155,0.3612903225806451,0.6387096774193548,0.5268260471441305,0.4731739528558695,1.0,73.34196269265978,-0.1655357245634853,1225,1801,0.7781402936378466,P75_P90
5005152,Juti,MS,Centro-Oeste,True,True,DOMINIO_FORTE,160,0.48125,0.51875,0.5268770167921027,0.4731229832078972,1.0,75.69967731326355,-0.04562701679210285,1226,1746,0.7779590357078122,P75_P90
1501758,Brejo Grande do Araguaia,PA,Norte,True,True,DOMINIO_FORTE,91,0.7472527472527473,0.2527472527472527,0.5272071101530225,0.4727928898469776,1.0,43.02415297607496,0.2200456370997249,1227,2644,0.7777777777777778,P75_P90
1507805,Senador José Porfírio,PA,Norte,True,True,DOMINIO_FORTE,327,0.3700305810397553,0.6299694189602446,0.5274594334369411,0.4725405665630589,1.0,154.52076526612026,-0.15742885239718574,1228,876,0.7775965198477434,P75_P90
3300308,Barra do Piraí,RJ,Sudeste,True,True,DOMINIO_FORTE,712,0.4873595505617977,0.5126404494382022,0.5277575081655533,0.4722424918344466,1.0,336.236654186126,-0.040397957603755585,1229,379,0.7774152619177089,P75_P90
1303007,Nhamundá,AM,Norte,True,True,DOMINIO_FORTE,136,0.5955882352941176,0.4044117647058823,0.5279469495632674,0.4720530504367327,0.6176470588235294,64.19921485939564,0.06764128573085038,1230,1999,0.7772340039876745,P75_P90
3129806,Ibirité,MG,Sudeste,True,True,DOMINIO_FORTE,1647,0.6636308439587129,0.3363691560412872,0.5280304835431001,0.4719695164568999,1.0,777.3337936045141,0.1356003604156127,1231,153,0.7770527460576401,P75_P90
2602605,Brejo da Madre de Deus,PE,Nordeste,True,True,DOMINIO_FORTE,420,0.4904761904761904,0.5095238095238095,0.5282036309406389,0.471796369059361,1.0,198.1544750049316,-0.03772744046444848,1232,689,0.7768714881276055,P75_P90
2110278,Santo Amaro do Maranhão,MA,Nordeste,True,True,DOMINIO_FORTE,124,0.4032258064516129,0.5967741935483871,0.5282130343527086,0.4717869656472914,1.0,58.50158374026413,-0.12498722790109573,1233,2135,0.7766902301975711,P75_P90
2503506,Cacimba de Dentro,PB,Nordeste,True,True,DOMINIO_FORTE,137,0.6277372262773723,0.3722627737226277,0.5284229122750699,0.4715770877249301,1.0,64.60606101831543,0.0993143140023024,1234,1990,0.7765089722675367,P75_P90
2206753,Nossa Senhora de Nazaré,PI,Nordeste,True,True,DOMINIO_FORTE,21,0.9523809523809524,0.0476190476190476,0.5285347650921861,0.4714652349078139,1.0,9.900769933064092,0.4238461872887663,1235,4885,0.7763277143375023,P75_P90
5007802,Selvíria,MS,Centro-Oeste,True,True,DOMINIO_FORTE,97,0.5979381443298969,0.4020618556701031,0.5285486415584043,0.4714513584415957,1.0,45.73078176883478,0.06938950277149258,1236,2542,0.7761464564074678,P75_P90
1304302,Urucará,AM,Norte,True,True,DOMINIO_FORTE,180,0.75,0.25,0.5288642190480731,0.4711357809519268,0.8555555555555555,84.80444057134683,0.22113578095192682,1237,1576,0.7759651984774334,P75_P90
2203271,Curral Novo do Piauí,PI,Nordeste,True,True,DOMINIO_FORTE,73,0.4794520547945205,0.5205479452054794,0.5289160606773148,0.4710839393226852,1.0,34.38912757055602,-0.049464005882794204,1238,3018,0.775783940547399,P75_P90
1506559,Santa Luzia do Pará,PA,Norte,True,True,DOMINIO_FORTE,158,0.4050632911392405,0.5949367088607594,0.5289346917537997,0.4710653082462003,1.0,74.42831870289965,-0.12387140061455915,1239,1785,0.7756026826173645,P75_P90
3549805,São José do Rio Preto,SP,Sudeste,False,False,FORA_DOMINIO_UF,3296,0.5700849514563107,0.4299150485436893,0.5292552833004398,0.4707447166995602,1.0,1551.5745862417505,0.04082966815587091,1240,60,0.7754214246873301,P75_P90
1501576,Bom Jesus do Tocantins,PA,Norte,True,True,DOMINIO_FORTE,178,0.5280898876404494,0.4719101123595505,0.5293098413945472,0.4706901586054528,1.0,83.7828482317706,-0.001219953754097669,1241,1593,0.7752401667572957,P75_P90
1200252,Epitaciolândia,AC,Norte,False,False,FORA_DOMINIO_UF,293,0.5324232081911263,0.4675767918088737,0.5293801075283663,0.4706198924716336,1.0,137.89162849418864,0.0030431006627599233,1242,980,0.7750589088272611,P75_P90
2505352,Damião,PB,Nordeste,True,True,DOMINIO_FORTE,49,0.5102040816326531,0.4897959183673469,0.5294143381187543,0.4705856618812457,1.0,23.058697432181038,-0.01921025648610125,1243,3723,0.7748776508972267,P75_P90
1500800,Ananindeua,PA,Norte,True,True,DOMINIO_FORTE,4114,0.5354885755955274,0.4645114244044725,0.5294386419374661,0.4705613580625339,1.0,1935.8894270692645,0.0060499336580613905,1244,44,0.7746963929671923,P75_P90
2505238,Cuité de Mamanguape,PB,Nordeste,True,True,DOMINIO_FORTE,65,0.2307692307692307,0.7692307692307693,0.5294834161968324,0.4705165838031676,1.0,30.583577947205892,-0.2987141854276017,1245,3227,0.7745151350371579,P75_P90
2110708,São Domingos do Maranhão,MA,Nordeste,True,True,DOMINIO_FORTE,348,0.4971264367816091,0.5028735632183908,0.5295513566177216,0.4704486433822784,1.0,163.71612789703286,-0.032424919836112454,1246,827,0.7743338771071234,P75_P90
2203909,Floriano,PI,Nordeste,True,True,DOMINIO_FORTE,526,0.5361216730038023,0.4638783269961977,0.5295819009097809,0.4704180990902191,1.0,247.43992012145523,0.006539772094021401,1247,539,0.774152619177089,P75_P90
2100600,Amarante do Maranhão,MA,Nordeste,True,True,DOMINIO_FORTE,309,0.4207119741100323,0.5792880258899676,0.5297187231958153,0.4702812768041847,1.0,145.31691453249306,-0.10900674908578295,1248,944,0.7739713612470546,P75_P90
2500809,Araçagi,PB,Nordeste,True,True,DOMINIO_FORTE,104,0.4711538461538461,0.5288461538461539,0.5299557728520691,0.4700442271479309,1.0,48.884599623384815,-0.05880192669822293,1249,2434,0.7737901033170201,P75_P90
2101608,Barra do Corda,MA,Nordeste,True,True,DOMINIO_FORTE,782,0.6432225063938619,0.3567774936061381,0.5302290533858789,0.469770946614121,1.0,367.3608802522426,0.11299345300798291,1250,357,0.7736088453869857,P75_P90
1200138,Bujari,AC,Norte,False,False,FORA_DOMINIO_UF,176,0.2556818181818182,0.7443181818181818,0.5303024788898351,0.4696975211101649,1.0,82.66676371538902,-0.2746206607080169,1251,1613,0.7734275874569513,P75_P90
