id_municipio,populacao_2020,pib_por_habitante_2020,participacao_agropecuaria_2020,participacao_industria_2020,participacao_administracao_publica_2020,quantidade_escolas_anos_iniciais,proporcao_escolas_rurais,proporcao_internet_aprendizagem,proporcao_biblioteca_sala_leitura,proporcao_laboratorio_informatica,alunos_por_turma_anos_iniciais,razao_matriculas_docentes_anos_iniciais,proporcao_matriculas_integral_anos_iniciais,sigla_uf,regiao,capital_uf,amazonia_legal,n_redes_publicas
1100122,130009.0,31206.885677145427,0.04467323240959786,0.16885462702701773,0.22796665054018,24.0,0.38571428571428573,0.8214285714285714,0.7749999999999999,0.7392857142857141,22.73537784679089,21.751666099966,0.07290015676320212,RO,Norte,0,1,2
1100130,40867.0,17133.3349646414,0.34033707679131314,0.05385040317057495,0.3795508151466301,14.0,0.6428571428571429,0.28571428571428575,0.2857142857142857,0.0,20.52252252252252,19.982456140350877,0.01141352063213345,RO,Norte,0,1,1
1100148,20489.0,19687.295622041096,0.32743210040507337,0.0599242977621356,0.3447612723288399,5.0,0.6,0.4,1.0,0.8,19.285714285714285,16.875,0.004232804232804233,RO,Norte,0,1,1
1100155,35737.0,24767.943587878108,0.19991069243944212,0.10840714460484463,0.2867861512111573,10.0,0.3,0.8,0.8999999999999999,0.5,23.15730337078652,22.9,0.0,RO,Norte,0,1,1
1100189,36881.0,36906.808383720614,0.11097975442996469,0.19996809627834225,0.2326162381081093,12.0,0.5,0.75,0.24999999999999997,0.08333333333333334,24.142857142857142,24.142857142857142,0.0036413290851160674,RO,Norte,0,1,1
1100205,539354.0,36055.61467978359,0.04638559953748668,0.289622206131059,0.21175505433269115,69.0,0.48797848782031006,0.4375197722239797,0.4546029737424866,0.2641569123695033,20.779094242080554,21.129835220766,0.014974224974194435,RO,Norte,1,1,2
1100254,18571.0,24990.0382316515,0.2870826413826712,0.09701976258403948,0.2969923211218827,5.5,0.43333333333333335,0.6666666666666667,0.8166666666666667,0.75,16.858604651162793,14.336405529953916,0.0,RO,Norte,0,1,2
1100262,3804.0,35109.6214511041,0.5921464669953183,0.040693888940563666,0.2614950547235916,1.0,0.0,1.0,1.0,0.0,21.384615384615383,21.384615384615383,0.0,RO,Norte,0,1,1
1100288,55407.0,25330.716335481076,0.09356280323109134,0.1476865879346444,0.2960128471936694,5.5,0.1,1.0,0.8,0.7,19.98126510878324,18.90836940836941,0.0,RO,Norte,0,1,2
1100296,6216.0,25219.594594594593,0.407983600249446,0.07947775551634004,0.32128783154430984,1.0,0.0,0.0,1.0,0.0,20.5,18.45,0.0,RO,Norte,0,1,1
1100304,102211.0,30843.64696559079,0.06618147369151665,0.14477705009907285,0.2574767971651912,18.0,0.2222222222222222,0.9444444444444443,0.2222222222222222,0.055555555555555566,23.393822393822393,24.139442231075698,0.01105793035154316,RO,Norte,0,1,1
1100320,23077.0,31661.091129696233,0.37682891507046495,0.1362122989692833,0.2387324788400268,11.0,0.7272727272727273,0.6363636363636364,0.2727272727272727,0.0,18.945205479452056,21.952380952380953,0.02024584237165582,RO,Norte,0,1,1
1100338,31392.0,19171.859072375126,0.43386236064382766,0.0368375987061174,0.3381980782037865,36.0,0.8888888888888888,0.5555555555555556,0.19444444444444445,0.08333333333333333,23.415730337078653,24.80952380952381,0.0067178502879078695,RO,Norte,0,1,1
1100346,14106.0,20522.96894938324,0.36375518022315917,0.047397016623520645,0.35528679803700597,4.5,0.21428571428571427,0.6785714285714286,0.5714285714285714,0.5714285714285714,21.743034055727556,20.234210526315792,0.00810020546862652,RO,Norte,0,1,2
1100379,13255.0,24482.76122218031,0.5037584806743421,0.04311330694901316,0.2963995682565789,6.0,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666669,22.25,24.272727272727273,0.0012484394506866417,RO,Norte,0,1,1
1100403,21847.0,18143.772600357028,0.3232339667331719,0.05306368495737621,0.357202300297673,6.0,0.8333333333333334,1.0,0.6666666666666667,0.33333333333333337,16.113636363636363,17.725,0.019746121297602257,RO,Norte,0,1,1
1100452,40356.0,19365.84398850233,0.3025114941420508,0.0468704805088551,0.3399704141196823,10.0,0.5,0.7999999999999999,0.19999999999999998,0.0,22.38372093023256,22.126436781609197,0.0,RO,Norte,0,1,1
1100502,8329.0,22222.11550006003,0.39724870962441716,0.06210233485742129,0.32786588025994484,2.0,0.0,1.0,1.0,1.0,19.375,16.607142857142858,0.0,RO,Norte,0,1,1
1100601,6269.0,26981.336736321584,0.5905092170104034,0.017010403358277058,0.26789560138711443,3.0,0.6666666666666666,1.0,0.33333333333333337,0.3333333333333333,12.84,11.88888888888889,0.0,RO,Norte,0,1,1
1100700,14266.0,23264.68526566662,0.48179877474226646,0.12379242910589551,0.3013157772786674,5.0,0.8,0.4,0.2,0.0,17.347826086956523,16.285714285714285,0.0012531328320802004,RO,Norte,0,1,1
1100809,27388.0,20556.04644369797,0.1908014970667849,0.23281661304474993,0.34534066838927463,7.0,0.42857142857142855,0.8571428571428572,0.0,0.14285714285714288,23.32051282051282,26.36231884057971,0.04178119846069269,RO,Norte,0,1,1
1100908,2987.0,26914.96484767325,0.5232910712229571,0.023770837864462727,0.3493980527871243,2.0,1.0,1.0,0.0,0.0,18.666666666666668,18.666666666666668,0.026785714285714284,RO,Norte,0,1,1
1100924,11472.0,32666.492329149234,0.39758126324331633,0.17848890942698706,0.2547535052522429,7.0,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,23.4,22.135135135135137,0.0,RO,Norte,0,1,1
1100940,26183.0,16492.227781384867,0.3110742360194281,0.11837065927011543,0.3897288065793777,4.0,0.5,0.75,0.75,0.0,23.058823529411764,25.02127659574468,0.0008503401360544217,RO,Norte,0,1,1
1101005,7445.0,26939.556749496307,0.6011356991166784,0.0210622428775148,0.28019041170375386,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,21.84,18.2,0.0,RO,Norte,0,1,1
1101104,10641.0,18113.89906963631,0.27936560021875856,0.1251736395952967,0.38694011484823626,3.0,0.3333333333333333,1.0,0.33333333333333337,0.33333333333333337,24.322580645161292,22.176470588235293,0.005305039787798408,RO,Norte,0,1,1
1101203,9559.0,23528.821006381422,0.39105376344086024,0.05572759856630825,0.3060406212664277,4.0,0.5,0.75,0.75,0.25,24.875,24.875,0.0,RO,Norte,0,1,1
1101302,10818.0,21414.49436124977,0.33185437997724687,0.06668941979522185,0.3157542662116041,4.0,0.5,1.0,0.25,0.0,24.384615384615383,26.416666666666668,0.0,RO,Norte,0,1,1
1101401,16007.0,21298.86924470544,0.35015356670563363,0.1113105483911548,0.3298508515971858,5.0,0.8,0.8,0.6,0.4,26.6,25.16216216216216,0.04189044038668099,RO,Norte,0,1,1
