id_municipio,populacao_2020,pib_por_habitante_2020,participacao_agropecuaria_2020,participacao_industria_2020,participacao_administracao_publica_2020,quantidade_escolas_anos_iniciais,proporcao_escolas_rurais,proporcao_internet_aprendizagem,proporcao_biblioteca_sala_leitura,proporcao_laboratorio_informatica,alunos_por_turma_anos_iniciais,razao_matriculas_docentes_anos_iniciais,proporcao_matriculas_integral_anos_iniciais,sigla_uf,regiao,capital_uf,amazonia_legal,n_redes_publicas,cluster_id,cluster_codigo,pca_1,pca_2,municipio,n_alunos,probabilidade_media_risco,taxa_risco_real,taxa_alfabetizacao_real,status_dominio_modelo
2501153,2116.0,10457.939508506615,0.0465778115069012,0.0423564008917137,0.733861404923398,4.0,0.5,0.25,0.0,0.0,20.83333333333333,12.5,0.192,PB,Nordeste,0,0,1,2,cluster_2,-2.410460610680585,-2.2158256339324485,Areia de Baraúnas,22,0.4097707665513359,0.6363636363636364,0.3636363636363636,DOMINIO_FORTE
2501203,7027.0,8608.652340970542,0.0593903263261875,0.030986257213663,0.65866592724815,4.0,0.5,1.0,0.5,0.0,22.59259259259259,22.59259259259259,0.4245901639344262,PB,Nordeste,0,0,1,2,cluster_2,-1.9352932787978416,-0.9213801162572052,Areial,101,0.370673622477456,0.297029702970297,0.7029702970297029,DOMINIO_FORTE
2501302,19116.0,7895.741786984725,0.0676525570373253,0.037234966677554,0.6444053732878379,26.0,0.8461538461538461,0.2692307692307692,0.2692307692307692,0.1923076923076923,14.011627906976743,15.253164556962023,0.3062240663900415,PB,Nordeste,0,0,1,2,cluster_2,-2.947885597655231,-1.2557766552529863,Aroeiras,203,0.4560369141988121,0.5566502463054187,0.4433497536945813,DOMINIO_FORTE
2501351,4029.0,10672.375279225616,0.0636611284266326,0.1139470390458193,0.5819078705180749,5.0,0.8,1.0,0.0,1.0,26.53333333333333,20.94736842105263,0.0,PB,Nordeste,0,0,1,2,cluster_2,-1.3928278164717072,-0.2910250558565422,Assunção,66,0.4348646520836684,0.0606060606060606,0.9393939393939394,DOMINIO_FORTE
2501401,9096.0,10354.33157431838,0.1658752665479566,0.0352392886192266,0.5524082745279079,13.0,0.8461538461538461,1.0,0.4615384615384615,0.0,16.8125,14.410714285714286,0.8017348203221809,PB,Nordeste,0,0,1,2,cluster_2,-1.8662830110548008,-1.528312268924828,Baía da Traição,148,0.3873274672857971,0.5472972972972973,0.4527027027027027,DOMINIO_FORTE
2501500,21269.0,11709.57731910292,0.2196319478280424,0.0572983687934401,0.4388890971103032,25.0,0.88,0.0,0.12,0.04,26.953488372093023,26.34090909090909,0.0198446937014667,PB,Nordeste,0,0,1,2,cluster_2,-3.5669580048264438,0.7564357457418854,Bananeiras,148,0.5119279739890541,0.4527027027027027,0.5472972972972973,DOMINIO_FORTE
2501534,4964.0,9442.586623690571,0.0534630489111031,0.0315958586219207,0.6479605498036416,3.0,0.3333333333333333,0.0,0.6666666666666667,0.0,23.3125,19.63157894736842,0.1099195710455764,PB,Nordeste,0,0,1,2,cluster_2,-2.04544920046486,-1.1904251407400082,Baraúna,59,0.4396411426040429,0.1016949152542373,0.8983050847457628,DOMINIO_FORTE
2501575,8349.0,9705.713259072943,0.2115248047073146,0.0284315714720503,0.5827457644313686,15.0,0.9333333333333332,0.6666666666666667,0.5333333333333333,0.2,14.342857142857143,12.24390243902439,0.7549800796812749,PB,Nordeste,0,0,1,2,cluster_2,-1.871759935611644,-2.089934212565116,Barra de Santana,61,0.4560499238017537,0.5081967213114754,0.4918032786885246,DOMINIO_FORTE
2501609,15497.0,8933.1483512938,0.1113350354953821,0.0668995143534688,0.5820636568198865,8.0,0.625,0.125,0.125,0.0,23.5,19.939393939393938,0.2537993920972644,PB,Nordeste,0,0,1,2,cluster_2,-3.072345007962085,-0.4570865306398265,Barra de Santa Rosa,76,0.4607836314985716,0.5394736842105263,0.4605263157894737,DOMINIO_FORTE
2501708,6065.0,11903.215169002471,0.360973054104187,0.0299902298118176,0.4641688968183169,4.0,0.75,1.0,0.5,0.5,16.26923076923077,9.83720930232558,1.0,PB,Nordeste,0,0,1,1,cluster_1,-0.3333551509265804,-2.460618735907441,Barra de São Miguel,46,0.3391879835719881,0.217391304347826,0.782608695652174,DOMINIO_FORTE
2501807,97203.0,13287.717457280123,0.005330454793981,0.0971805902529329,0.4082632597700099,12.5,0.0,0.6818181818181818,0.462121212121212,0.1363636363636363,18.778535353535357,15.54071379071379,0.0424992963692654,PB,Nordeste,0,0,2,0,cluster_0,-0.8078608804545164,0.9632343726553454,Bayeux,428,0.5044774373738422,0.6191588785046729,0.3808411214953271,DOMINIO_FORTE
2501906,17705.0,11542.106749505789,0.0442022814430696,0.1359156419338566,0.4937159966803539,12.0,0.6666666666666666,0.1666666666666666,0.25,0.1666666666666666,19.88095238095238,17.040816326530614,0.1676646706586826,PB,Nordeste,0,0,1,2,cluster_2,-2.2980160854176344,-0.0991728618262852,Belém,99,0.4738658097857792,0.6464646464646465,0.3535353535353535,DOMINIO_FORTE
2502003,7349.0,9550.68716832222,0.108030883336373,0.0439996352361845,0.5885920116724421,5.0,0.4,0.2,0.2,0.0,19.8,19.8,1.0,PB,Nordeste,0,0,1,2,cluster_2,-2.6539469883085625,-1.448856709553774,Belém do Brejo do Cruz,55,0.4152962368065763,0.6,0.4,DOMINIO_FORTE
2502052,3536.0,10626.696832579186,0.055443853802297,0.0621643209298482,0.6640317294185695,4.0,0.75,1.0,0.75,0.0,19.066666666666663,19.066666666666663,0.8706293706293706,PB,Nordeste,0,0,1,2,cluster_2,-1.6407133894779482,-1.7372063033757024,Bernardino Batista,35,0.4368964200139476,0.0571428571428571,0.9428571428571428,DOMINIO_FORTE
2502102,5307.0,8585.076314301865,0.0788434478689119,0.0456629295084199,0.6392810131178793,8.0,0.75,0.125,0.125,0.125,19.928571428571427,18.6,0.053763440860215,PB,Nordeste,0,0,1,2,cluster_2,-2.896543595631316,-1.326280824595834,Boa Ventura,50,0.4938202394937409,0.52,0.48,DOMINIO_FORTE
2502151,7136.0,24272.28139013453,0.0901907214473391,0.4257375913410632,0.2624151949698688,9.0,0.7777777777777778,0.2222222222222222,0.5555555555555557,0.5555555555555556,23.666666666666668,22.59090909090909,0.1971830985915492,PB,Nordeste,0,0,1,0,cluster_0,-0.6243120991517052,1.4297762046846807,Boa Vista,73,0.4371412668649471,0.5068493150684932,0.4931506849315068,DOMINIO_FORTE
2502201,2575.0,11722.718446601944,0.0756705980586577,0.0588665066277006,0.5973976272483735,3.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,16.90909090909091,16.90909090909091,0.021505376344086,PB,Nordeste,0,0,1,2,cluster_2,-0.8002946435903433,-1.829665961294564,Bom Jesus,19,0.3668620001055959,0.3157894736842105,0.6842105263157895,DOMINIO_FORTE
2502300,4956.0,9654.761904761905,0.1245407627711686,0.0524842547235829,0.6110479356193143,2.0,0.5,1.0,1.0,1.0,14.2,10.142857142857142,0.3615023474178404,PB,Nordeste,0,0,1,1,cluster_1,0.8200348395922705,-2.3700136358076547,Bom Sucesso,38,0.3433124877192239,0.5526315789473685,0.4473684210526316,DOMINIO_FORTE
2502409,12022.0,7892.530361004824,0.0604371072949221,0.0500484585815247,0.6612472912197406,14.0,0.7857142857142857,0.1428571428571428,0.0714285714285714,0.2142857142857143,16.94736842105263,17.88888888888889,0.1366459627329192,PB,Nordeste,0,0,1,2,cluster_2,-3.1410062980054536,-1.1535722847409484,Bonito de Santa Fé,83,0.4859424572023197,0.3975903614457831,0.6024096385542169,DOMINIO_FORTE
2502508,17870.0,12993.676552881923,0.1896696713721488,0.1002277151010072,0.4432743730748152,14.0,0.7142857142857143,0.2857142857142857,0.5,0.4285714285714286,27.84210526315789,27.84210526315789,0.0,PB,Nordeste,0,0,1,2,cluster_2,-2.2282454844560657,1.0269317633159067,Boqueirão,95,0.4889096855746671,0.631578947368421,0.3684210526315789,DOMINIO_FORTE
2502607,6105.0,9434.070434070434,0.114170886874403,0.0524627390199506,0.5979959269738858,5.0,0.8,1.0,0.4,0.2,20.823529411764707,20.823529411764707,0.0,PB,Nordeste,0,0,1,2,cluster_2,-1.648454510855257,-0.9568931451717566,Igaracy,49,0.4193181541502341,0.2040816326530612,0.7959183673469388,DOMINIO_FORTE
2502706,5287.0,11823.907698127485,0.2961299070458889,0.049123552186627,0.4907290934932122,6.0,0.5,0.3333333333333333,0.0,0.0,16.0,16.0,0.0986842105263157,PB,Nordeste,0,0,1,2,cluster_2,-1.625368959416136,-1.8660222730416105,Borborema,41,0.4165655295945116,0.3170731707317073,0.6829268292682927,DOMINIO_FORTE
2502805,14206.0,9411.16429677601,0.0474927371479095,0.0665182518630794,0.5565476190476191,8.0,0.375,0.125,0.375,0.625,21.393939393939394,21.393939393939394,0.5864022662889519,PB,Nordeste,0,0,1,2,cluster_2,-2.114905209317653,-0.3213092063372092,Brejo do Cruz,97,0.4373336307059411,0.4845360824742268,0.5154639175257731,DOMINIO_FORTE
2502904,6464.0,8914.758663366336,0.0514570800763661,0.0487194265336263,0.6280393357587983,6.0,0.6666666666666666,0.0,0.5,0.0,18.58823529411765,18.58823529411765,0.0696202531645569,PB,Nordeste,0,0,1,2,cluster_2,-2.510760136758495,-1.3513775608720544,Brejo dos Santos,34,0.4564793832223384,0.3529411764705882,0.6470588235294118,DOMINIO_FORTE
2503001,21955.0,21652.01548622182,0.0541156054130522,0.3645232749811667,0.3125458401394286,15.0,0.6,0.8,0.6666666666666667,0.6666666666666666,24.214285714285715,23.87323943661972,0.1935103244837758,PB,Nordeste,0,0,1,0,cluster_0,-0.3592146600349831,2.143797570620396,Caaporã,241,0.4289691424793909,0.6970954356846473,0.3029045643153527,DOMINIO_FORTE
2503100,5661.0,12007.2425366543,0.3379099110081677,0.0465073753504815,0.4566469584298427,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,19.157894736842103,15.826086956521738,1.0,PB,Nordeste,0,0,1,1,cluster_1,-0.1788239629053462,-1.832481957183541,Cabaceiras,39,0.3518788741019153,0.1025641025641025,0.8974358974358975,DOMINIO_FORTE
2503209,68767.0,39860.23819564617,0.0024363404254565,0.2273047187275079,0.1857749412826022,9.0,0.0,0.5625,0.3125,0.0625,17.561567164179102,14.327485380116958,0.0546540110226576,PB,Nordeste,0,0,2,0,cluster_0,0.3531965141293492,1.5853037103108365,Cabedelo,565,0.4767894065559093,0.4247787610619469,0.5752212389380531,DOMINIO_FORTE
2503308,10305.0,11120.426977195537,0.0590789524583188,0.0434896135546013,0.488598119995358,4.0,0.75,0.5,0.5,0.5,22.5,22.5,0.2555555555555555,PB,Nordeste,0,0,1,2,cluster_2,-1.6611865079706467,-0.3663786331704211,Cachoeira dos Índios,59,0.4198673976823439,0.4576271186440678,0.5423728813559322,DOMINIO_FORTE
2503407,3695.0,9901.217861975643,0.1290022547914318,0.0689966178128523,0.60076099210823,5.0,0.8,0.0,0.2,0.0,23.77777777777778,21.4,0.0,PB,Nordeste,0,0,1,2,cluster_2,-2.919883448406906,-1.1164125276774457,Cacimba de Areia,40,0.4511141260126083,0.475,0.525,DOMINIO_FORTE
2503506,17178.0,8230.2945628129,0.0519644279267321,0.0446051971801905,0.6539318054449459,18.0,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.1111111111111111,18.959183673469383,18.959183673469383,0.0,PB,Nordeste,0,0,1,2,cluster_2,-3.1606463655848005,-0.5870770573327,Cacimba de Dentro,137,0.4715770877249301,0.3722627737226277,0.6277372262773723,DOMINIO_FORTE
2503555,7199.0,8564.939574940963,0.0697138274946123,0.0478123590437528,0.6772916353430561,9.0,0.8888888888888888,0.0,0.3333333333333333,0.2222222222222222,20.90625,21.580645161290324,0.4275037369207772,PB,Nordeste,0,0,1,2,cluster_2,-3.3540003732420858,-1.1166850108558315,Cacimbas,105,0.4782150325136515,0.5238095238095238,0.4761904761904761,DOMINIO_FORTE
2503605,7191.0,8880.962314003616,0.0839630153236159,0.0513008011179902,0.6101496611904645,6.0,0.5,0.5,0.1666666666666666,0.3333333333333333,24.4375,24.4375,0.0511508951406649,PB,Nordeste,0,0,1,2,cluster_2,-2.3527285128552924,-0.3848721361501289,Caiçara,54,0.4544518133622607,0.2592592592592592,0.7407407407407407,DOMINIO_FORTE
2503704,62289.0,18220.375989340013,0.017095552416212,0.0997255780722265,0.3066654894128345,11.5,0.2045454545454545,0.8863636363636362,0.7954545454545455,0.8409090909090909,23.047846889952154,23.472727272727276,0.3813783783783784,PB,Nordeste,0,0,2,0,cluster_0,-0.0890295896594641,1.7990188079412366,Cajazeiras,484,0.4551201075795138,0.4524793388429752,0.5475206611570248,DOMINIO_FORTE
2503803,6046.0,11450.3804168045,0.1233527264953349,0.0761525188205292,0.5257837433383725,5.0,0.4,0.0,0.6,0.6,18.666666666666668,18.666666666666668,0.1964285714285714,PB,Nordeste,0,0,1,2,cluster_2,-1.1593500369097114,-1.0632148313810204,Caldas Brandão,45,0.4222875258020641,0.6666666666666666,0.3333333333333333,DOMINIO_FORTE
2503902,6031.0,10851.931686287517,0.0947678871128057,0.0492577927685714,0.5459256000391064,6.0,0.8333333333333334,1.0,0.1666666666666666,0.6666666666666667,25.88888888888889,29.125,0.0214592274678111,PB,Nordeste,0,0,1,2,cluster_2,-1.949271244274328,0.1030469847243608,Camalaú,63,0.4281702751559997,0.3174603174603174,0.6825396825396826,DOMINIO_FORTE
2504009,411807.0,24470.589378033885,0.0039126732188543,0.23524412475032,0.2261840891339337,50.5,0.1173469387755102,0.4727891156462583,0.7551020408163267,0.2687074829931973,22.729329004329003,20.187073863636364,0.0498245580656606,PB,Nordeste,0,0,2,0,cluster_0,-0.793924054343599,3.5132799575717786,Campina Grande,2736,0.5122120539249284,0.508406432748538,0.4915935672514619,DOMINIO_FORTE
2504033,6620.0,10742.598187311178,0.1092286256373769,0.0427042570852602,0.5759071504802561,4.0,0.25,0.75,0.25,0.5,22.454545454545453,18.296296296296298,0.1821862348178137,PB,Nordeste,0,0,1,2,cluster_2,-1.0509466058389758,-0.8433335242292315,Capim,106,0.4067862143197583,0.3773584905660377,0.6226415094339622,DOMINIO_FORTE
2504074,4185.0,9675.507765830347,0.1073798205252052,0.0420215064697358,0.6305768106362967,6.0,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,16.764705882352942,10.555555555555555,1.0,PB,Nordeste,0,0,1,2,cluster_2,-1.5423676941624382,-2.377693732147244,Caraúbas,42,0.3802813168480523,0.119047619047619,0.8809523809523809,DOMINIO_FORTE
2504108,2687.0,10812.80238183848,0.055508742363598,0.0410434660487325,0.6997050768906677,2.0,0.0,0.0,1.0,0.0,16.333333333333332,16.333333333333332,1.0,PB,Nordeste,0,0,1,2,cluster_2,-1.163860541230771,-2.54197940193688,Carrapateira,24,0.4106993229305089,0.0833333333333333,0.9166666666666666,DOMINIO_FORTE
2504157,7499.0,8983.331110814775,0.0886855805070387,0.041416381726889,0.6598743184548563,3.0,0.6666666666666666,0.3333333333333333,1.0,0.0,20.761904761904763,18.166666666666668,0.1490825688073394,PB,Nordeste,0,0,1,2,cluster_2,-1.6925885686715776,-1.3705433677133605,Casserengue,87,0.4184312816350929,0.4137931034482758,0.5862068965517241,DOMINIO_FORTE
2504207,4935.0,9840.932117527862,0.0941520967810883,0.0604454323943059,0.6269396828110974,2.0,0.5,1.0,1.0,1.0,21.33333333333333,20.0,0.040625,PB,Nordeste,0,0,1,1,cluster_1,0.1659937289491042,-1.0010579625053249,Catingueira,50,0.3991139277059972,0.04,0.96,DOMINIO_FORTE
2504306,30684.0,14886.651023334636,0.0263725166527489,0.1011035480550754,0.3655302662497815,11.0,0.7272727272727273,1.0,0.2727272727272727,0.2727272727272727,25.745454545454542,25.745454545454542,0.0847457627118644,PB,Nordeste,0,0,1,2,cluster_2,-1.749953398403387,1.4285710052379137,Catolé do Rocha,221,0.4554058076112957,0.5339366515837104,0.4660633484162896,DOMINIO_FORTE
2504355,4875.0,11741.128205128203,0.1862948410099687,0.0859892308811758,0.5260314341846758,5.0,0.8,0.4,0.2,0.2,16.375,18.714285714285715,0.0,PB,Nordeste,0,0,1,2,cluster_2,-1.6821536487966957,-1.5338913385955306,Caturité,56,0.4056031985385032,0.2321428571428571,0.7678571428571429,DOMINIO_FORTE
2504405,19007.0,10112.32703740727,0.0715738482903412,0.0615958272736219,0.5465057790510766,16.0,0.4333333333333333,0.2833333333333333,0.5166666666666667,0.0,18.12553191489361,17.21923076923077,0.3947289899068524,PB,Nordeste,0,0,2,2,cluster_2,-2.202575748391432,-0.4975419320667825,Conceição,152,0.4576801523373779,0.0657894736842105,0.9342105263157896,DOMINIO_FORTE
2504504,6658.0,12359.26704716131,0.0830590658995553,0.2758334798884506,0.4502550059040776,5.0,0.8,0.0,0.2,0.2,18.19047619047619,16.608695652173914,0.1780104712041884,PB,Nordeste,0,0,1,2,cluster_2,-1.807054431136971,-0.6318615337259598,Condado,52,0.4384077522074939,0.5384615384615384,0.4615384615384615,DOMINIO_FORTE
2504603,25010.0,35610.035985605755,0.0309475242545641,0.2717485887996745,0.2051975680455652,18.0,0.6666666666666666,0.8888888888888887,0.2222222222222222,0.1111111111111111,21.213675213675213,22.98148148148148,0.0100725221595487,PB,Nordeste,0,0,1,0,cluster_0,-0.7535262713811605,2.042552178293866,Conde,406,0.4399928905794796,0.2881773399014778,0.7118226600985221,DOMINIO_FORTE
2504702,4787.0,11416.127010653854,0.1343914530571461,0.058010837400561,0.5340109911225549,6.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.1666666666666666,16.842105263157894,18.823529411764707,0.4875,PB,Nordeste,0,0,1,2,cluster_2,-2.3900855573816604,-1.6764457630057277,Congo,32,0.3968423657075589,0.59375,0.40625,DOMINIO_FORTE
2504801,15441.0,12741.27323359886,0.1267657992565055,0.2946069716071332,0.3615106944668929,15.0,0.8666666666666667,0.7333333333333334,0.0666666666666666,0.0,19.42105263157895,17.162790697674417,0.4986449864498645,PB,Nordeste,0,0,1,2,cluster_2,-1.913570038160714,0.3094473361482473,Coremas,106,0.4166684504395498,0.5094339622641509,0.490566037735849,DOMINIO_FORTE
2504850,1935.0,11641.86046511628,0.0875372963047968,0.0559100298370438,0.6347027771402342,3.0,0.6666666666666666,0.0,0.0,0.3333333333333333,7.4,7.928571428571429,0.1531531531531531,PB,Nordeste,0,0,1,2,cluster_2,-1.0768714467274605,-4.134143174592724,Coxixola,15,0.4315064635390401,0.0666666666666666,0.9333333333333332,DOMINIO_FORTE
2504900,17461.0,9470.362522192314,0.1310333933592392,0.0866710896281553,0.5420907970808454,17.0,0.8235294117647058,0.4705882352941176,0.2352941176470588,0.0,19.205882352941178,18.92753623188406,0.0803981623277182,PB,Nordeste,0,0,1,2,cluster_2,-2.673755217314858,-0.3682616094335745,Cruz do Espírito Santo,115,0.460850973854471,0.5217391304347826,0.4782608695652174,DOMINIO_FORTE
2505006,7832.0,8644.152196118488,0.1236817167486931,0.0494451747011891,0.6102772598049705,6.0,0.5,0.6666666666666666,0.1666666666666666,0.0,25.1,26.42105263157895,0.6115537848605578,PB,Nordeste,0,0,1,2,cluster_2,-2.833245682988702,-0.5076769043510281,Cubati,86,0.4227741384308059,0.0232558139534883,0.9767441860465116,DOMINIO_FORTE
2505105,20334.0,10613.701190124912,0.1278974287947289,0.0375886665149731,0.4859568069172248,12.0,0.6666666666666666,0.2499999999999999,0.0833333333333333,0.0833333333333333,20.11320754716981,20.5,0.0909943714821763,PB,Nordeste,0,0,1,2,cluster_2,-2.679518630420379,-0.2524289452143765,Cuité,151,0.4696794245825477,0.3708609271523179,0.6291390728476821,DOMINIO_FORTE
2505204,6775.0,9164.870848708488,0.0819166415182912,0.0573215303624719,0.6105690239077223,7.0,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.0,19.91304347826087,19.91304347826087,0.0764192139737991,PB,Nordeste,0,0,1,2,cluster_2,-2.4366345653539327,-1.0095215371596973,Cuitegi,57,0.4462493359044958,0.7543859649122807,0.2456140350877192,DOMINIO_FORTE
2505238,6356.0,10654.49968533669,0.1482201728931496,0.0406557177800398,0.5940657237052005,9.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.1111111111111111,23.571428571428573,24.75,0.0181818181818181,PB,Nordeste,0,0,1,2,cluster_2,-2.9487969714881337,-0.5622113262304617,Cuité de Mamanguape,65,0.4705165838031676,0.7692307692307693,0.2307692307692307,DOMINIO_FORTE
2505279,5218.0,9842.851667305482,0.1758099265879349,0.0361674114267475,0.614147781678902,11.0,0.9090909090909092,0.0909090909090909,0.0909090909090909,0.0,30.53846153846154,33.083333333333336,0.0050377833753148,PB,Nordeste,0,0,1,2,cluster_2,-4.081349149693345,0.1042820725951336,Curral de Cima,27,0.4818801935749018,0.4444444444444444,0.5555555555555556,DOMINIO_FORTE
2505303,2512.0,9919.98407643312,0.1479551751230203,0.031178927345656,0.626638547740148,2.0,0.5,0.0,1.0,0.0,15.77777777777778,12.909090909090908,0.0211267605633802,PB,Nordeste,0,0,1,2,cluster_2,-0.911090066450894,-2.6893683446420926,Curral Velho,16,0.3802147187101182,0.375,0.625,DOMINIO_FORTE
2505352,5370.0,8616.57355679702,0.0545583950534908,0.0300260225528791,0.7093925846845044,6.0,0.8333333333333334,1.0,0.1666666666666666,0.0,22.47058823529412,23.875,0.0392670157068062,PB,Nordeste,0,0,1,2,cluster_2,-2.707009209913609,-0.9319966431369874,Damião,49,0.4705856618812457,0.4897959183673469,0.5102040816326531,DOMINIO_FORTE
2505402,8315.0,8104.990980156343,0.0658076534968563,0.0484824963129705,0.6226500038810836,9.0,0.8888888888888888,0.6666666666666666,0.1111111111111111,0.7777777777777778,20.08695652173913,21.0,0.0021645021645021,PB,Nordeste,0,0,1,2,cluster_2,-2.205783745885606,-0.7284990529682774,Desterro,66,0.4664870314508132,0.5454545454545454,0.4545454545454545,DOMINIO_FORTE
2505501,3824.0,9615.585774058578,0.035834583486654,0.0475246964250332,0.6492683064904187,6.0,0.8333333333333334,0.5,0.5,0.0,21.545454545454547,18.23076923076923,0.4852320675105485,PB,Nordeste,0,0,1,2,cluster_2,-2.498309660902252,-1.4349715011433783,Vista Serrana,24,0.4316238886488563,0.4166666666666667,0.5833333333333334,DOMINIO_FORTE
2505600,6528.0,8498.621323529413,0.0832190816039064,0.0475161987041036,0.6162268757629824,8.0,0.75,0.25,0.125,0.0,13.526315789473683,13.526315789473683,0.0,PB,Nordeste,0,0,1,2,cluster_2,-2.310922991499025,-2.106267484696211,Diamante,28,0.4581957830131119,0.2857142857142857,0.7142857142857143,DOMINIO_FORTE
2505709,10413.0,8158.263708825507,0.0722060382969906,0.0409906999987811,0.6637373084845751,13.0,0.7692307692307693,0.6153846153846155,0.4615384615384615,0.0769230769230769,21.677419354838708,26.88,0.5535714285714286,PB,Nordeste,0,0,1,2,cluster_2,-3.1505792162560917,-0.4293622685577559,Dona Inês,79,0.4406154374967044,0.0379746835443038,0.9620253164556962,DOMINIO_FORTE
2505808,3582.0,11736.46007816862,0.1496955596257611,0.0512845898717885,0.5608138210979654,4.0,0.5,0.5,0.25,0.25,21.545454545454547,21.545454545454547,0.9535864978902954,PB,Nordeste,0,0,1,2,cluster_2,-1.9958069857197087,-1.428288087018215,Duas Estradas,35,0.4242753002769285,0.4,0.6,DOMINIO_FORTE
2505907,3539.0,10652.161627578413,0.1888096722600233,0.0447287809374068,0.5846729377321153,2.0,0.5,0.5,0.0,0.5,15.5,15.5,0.7204301075268817,PB,Nordeste,0,0,1,2,cluster_2,-1.3066093635509648,-2.551230621497117,Emas,21,0.3683286530912326,0.6190476190476191,0.3809523809523809,DOMINIO_FORTE
2506004,33199.0,14089.55089008705,0.0663870209806338,0.0604073121100516,0.4142936423850605,25.0,0.68,0.12,0.28,0.0399999999999999,28.073529411764707,25.453333333333333,0.8093242535358827,PB,Nordeste,0,0,1,2,cluster_2,-3.459567446317884,1.1587561515019678,Esperança,253,0.5048634517768619,0.3557312252964427,0.6442687747035574,DOMINIO_FORTE
2506103,11215.0,9089.077128845296,0.0956755040807758,0.0441768302049092,0.6118501223720726,25.0,0.92,0.04,0.08,0.6400000000000001,21.61764705882353,18.846153846153847,0.019047619047619,PB,Nordeste,0,0,1,2,cluster_2,-3.164596958740849,-0.399128684455111,Fagundes,60,0.5012505320695164,0.5666666666666667,0.4333333333333333,DOMINIO_FORTE
2506202,2989.0,9658.41418534627,0.0836630458240414,0.0433781742320696,0.632976044888857,2.0,0.5,0.5,1.0,0.5,16.444444444444443,16.444444444444443,0.0,PB,Nordeste,0,0,1,1,cluster_1,-0.3122517237212943,-2.054415396772564,Frei Martinho,14,0.4024641188573999,0.2857142857142857,0.7142857142857143,DOMINIO_FORTE
2506251,8303.0,8377.33349391786,0.1425038639876352,0.0271288731876058,0.6523588724516082,29.0,0.9310344827586208,0.0,0.0344827586206896,0.0,13.775,14.128205128205128,0.9618874773139746,PB,Nordeste,0,0,1,2,cluster_2,-3.768922366153251,-2.1717929320028446,Gado Bravo,27,0.4452245790226448,0.2962962962962963,0.7037037037037037,DOMINIO_FORTE
2506301,59115.0,17886.238687304405,0.0300702306967429,0.1804138797555272,0.29104840032462,26.0,0.4230769230769231,0.5384615384615383,0.3461538461538462,0.1538461538461538,22.24778761061947,23.942857142857143,0.0680190930787589,PB,Nordeste,0,0,1,2,cluster_2,-1.6364925158315728,2.050441774994539,Guarabira,422,0.5369047860266182,0.4075829383886256,0.5924170616113744,DOMINIO_FORTE
2506400,14127.0,9762.369929921428,0.1301995290992514,0.0614057594783868,0.558032480077276,13.0,0.8461538461538461,0.0,0.1538461538461538,0.0,19.6046511627907,17.5625,0.8422301304863582,PB,Nordeste,0,0,1,2,cluster_2,-3.4260148770691066,-1.0362285527403132,Gurinhém,87,0.4419621746823373,0.7241379310344828,0.2758620689655172,DOMINIO_FORTE
2506509,3453.0,10180.712423979148,0.0933826986365773,0.0646450399623883,0.6284673248707099,3.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,17.166666666666668,12.875,0.0339805825242718,PB,Nordeste,0,0,1,2,cluster_2,-0.7998488243964514,-2.007909448692341,Gurjão,29,0.3958318974790821,0.0,1.0,DOMINIO_FORTE
2506608,5903.0,8884.126715229544,0.104757938160687,0.0507328295749786,0.6148033557446302,5.0,0.4,0.2,0.2,0.6,15.8,15.8,0.0337552742616033,PB,Nordeste,0,0,1,2,cluster_2,-1.429994556672456,-1.7328853973186529,Ibiara,29,0.4365694713953096,0.4137931034482758,0.5862068965517241,DOMINIO_FORTE
2506707,11848.0,7673.784604996624,0.0679513533998644,0.0333153415942212,0.6697405744341215,5.0,0.3888888888888889,0.7222222222222223,0.5555555555555556,0.0,22.02173913043478,22.02173913043478,0.2143233875828812,PB,Nordeste,0,0,2,2,cluster_2,-2.0640776511016,-0.7090206125680882,Imaculada,100,0.4574613489548788,0.58,0.42,DOMINIO_FORTE
2506806,18144.0,10854.111552028218,0.0384751032278717,0.0869230226640115,0.5489009826316732,20.0,0.7,0.15,0.1999999999999999,0.15,15.765625,10.73404255319149,0.5619425173439049,PB,Nordeste,0,0,1,2,cluster_2,-2.509739362515588,-1.036578667874496,Ingá,128,0.4338483800468773,0.53125,0.46875,DOMINIO_FORTE
2506905,24419.0,13023.629141242474,0.0985919788542672,0.060976973517003,0.4043613073755909,7.0,0.5,0.5833333333333334,0.5416666666666666,0.25,17.928118393234673,16.550909090909094,0.0910298297341089,PB,Nordeste,0,0,2,2,cluster_2,-0.910463204249262,-0.2448081145752747,Itabaiana,158,0.4737754634393402,0.4620253164556962,0.5379746835443038,DOMINIO_FORTE
