ano,id_municipio,municipio,sigla_uf,regiao,capital_uf,amazonia_legal,rede_nome,quantidade_alunos,quantidade_alfabetizados,quantidade_nao_alfabetizados,taxa_alfabetizacao,populacao_2020,pib_por_habitante_2020,participacao_agropecuaria_2020,participacao_industria_2020,participacao_servicos_2020,participacao_administracao_publica_2020
2023,3144656,Ninheira,MG,Sudeste,0,0,Municipal,89,47,42,0.52808988764044928,10326,9915.4561301568847,0.19656418795435163,0.047364252934248466,0.24371522560207937,0.51235633350932053
2023,3144672,Nova Belém,MG,Sudeste,0,0,Municipal,24,12,12,0.50000000000000011,3128,20201.726342710997,0.386231426386996,0.032161021174749858,0.26503340757238308,0.31655752418309346
2023,3144706,Nova Era,MG,Sudeste,0,0,Municipal,152,91,61,0.5986842105263156,17551,22068.827987009288,0.041587209698290543,0.20720958478058527,0.50631399123703147,0.2448920520329633
2023,3144805,Nova Lima,MG,Sudeste,0,0,Municipal,857,506,351,0.59043173862310372,96157,127043.87616086192,0.0001868240663921306,0.58713068082717568,0.34991365455564821,0.06276893045649444
2023,3144904,Nova Módica,MG,Sudeste,0,0,Municipal,36,30,6,0.83333333333333348,3573,14408.620207108872,0.19739004931243234,0.057811810928917934,0.29583450266607864,0.44896363709257109
2023,3145000,Nova Ponte,MG,Sudeste,0,0,Municipal,222,163,59,0.73423423423423451,15800,79020.822784810123,0.21930053073532976,0.53848449425160383,0.1684412802938747,0.073774519098392957
2023,3145059,Nova Porteirinha,MG,Sudeste,0,0,Municipal,45,19,26,0.42222222222222211,7497,14470.855008670134,0.21775459418070445,0.07161179173047473,0.35708269525267994,0.35355091883614087
2023,3145109,Nova Resende,MG,Sudeste,0,0,Municipal,190,133,57,0.69999999999999951,16832,17696.589828897337,0.3103431068528697,0.057500516834548786,0.37369276502919224,0.25846361128338929
2023,3145208,Nova Serrana,MG,Sudeste,0,0,Municipal,1459,807,652,0.55311857436600353,105520,22731.311599696739,0.005397692451787321,0.32368809940634635,0.45580853223930234,0.21510567590256402
2023,3145307,Novo Cruzeiro,MG,Sudeste,0,0,Estadual,129,91,38,0.70542635658914732,31335,9420.4244455082171,0.08831110693940028,0.048235005306897526,0.39646134629130897,0.46699615159676244
2023,3145307,Novo Cruzeiro,MG,Sudeste,0,0,Municipal,93,73,20,0.78494623655914009,31335,9420.4244455082171,0.08831110693940028,0.048235005306897526,0.39646134629130897,0.46699615159676244
2023,3145356,Novo Oriente de Minas,MG,Sudeste,0,0,Estadual,26,21,5,0.8076923076923076,10778,10965.02133976619,0.14455950692604783,0.088972732867731663,0.32440484154379956,0.44206291866242092
2023,3145356,Novo Oriente de Minas,MG,Sudeste,0,0,Municipal,81,36,45,0.44444444444444442,10778,10965.02133976619,0.14455950692604783,0.088972732867731663,0.32440484154379956,0.44206291866242092
2023,3145372,Novorizonte,MG,Sudeste,0,0,Municipal,41,28,13,0.68292682926829273,5324,11129.413974455298,0.043917418258367293,0.12257865157689411,0.32190656443732013,0.51161667857625681
2023,3145455,Olhos-d'Água,MG,Sudeste,0,0,Municipal,49,34,15,0.69387755102040816,6171,35154.1079241614,0.70498091530932316,0.022896904878878348,0.11086599145912852,0.16126091228600581
2023,3145505,Olímpio Noronha,MG,Sudeste,0,0,Municipal,26,16,10,0.61538461538461542,2809,14601.993592025632,0.15290809152499041,0.05258852102773872,0.35096510290170013,0.44356385018535088
2023,3145604,Oliveira,MG,Sudeste,0,0,Estadual,126,124,2,0.98412698412698429,41840,21753.800191204587,0.088611761131626443,0.16035714759343719,0.54074995689972161,0.210282339977407
2023,3145604,Oliveira,MG,Sudeste,0,0,Municipal,223,111,112,0.49775784753363223,41840,21753.800191204587,0.088611761131626443,0.16035714759343719,0.54074995689972161,0.210282339977407
2023,3145703,Oliveira Fortes,MG,Sudeste,0,0,Municipal,14,10,4,0.71428571428571419,2130,16310.798122065728,0.32169900615238994,0.03617486985328916,0.24003194510175108,0.40209417889256982
2023,3145802,Onça de Pitangui,MG,Sudeste,0,0,Estadual,11,5,6,0.45454545454545453,3152,20006.345177664974,0.39511016205657912,0.0427571137706709,0.229627054675473,0.332505669497277
2023,3145802,Onça de Pitangui,MG,Sudeste,0,0,Municipal,10,4,6,0.39999999999999997,3152,20006.345177664974,0.39511016205657912,0.0427571137706709,0.229627054675473,0.332505669497277
2023,3145851,Oratórios,MG,Sudeste,0,0,Municipal,53,39,14,0.73584905660377353,4663,13215.955393523484,0.1697163458268145,0.072069927215835661,0.32453574586762807,0.4336949867355962
2023,3145877,Orizânia,MG,Sudeste,0,0,Municipal,98,61,37,0.62244897959183709,8079,11137.764574823617,0.25767482337314357,0.04387903493604791,0.25322050589137879,0.445214185111816
2023,3145901,Ouro Branco,MG,Sudeste,0,0,Municipal,370,245,125,0.662162162162162,39867,114767.9534452053,0.0019973615271321856,0.65867105159938077,0.28125341824766953,0.058078168625817481
2023,3146008,Ouro Fino,MG,Sudeste,0,0,Estadual,10,8,2,0.8,33791,24411.381728862714,0.078351466105135673,0.17876504469539009,0.54411665531217956,0.19876683388729469
2023,3146008,Ouro Fino,MG,Sudeste,0,0,Municipal,221,145,76,0.656108597285068,33791,24411.381728862714,0.078351466105135673,0.17876504469539009,0.54411665531217956,0.19876683388729469
2023,3146107,Ouro Preto,MG,Sudeste,0,0,Estadual,237,185,52,0.78059071729957774,74558,50281.686740524157,0.0069086266326965863,0.483060304577891,0.38671276068385924,0.12331801989785919
2023,3146107,Ouro Preto,MG,Sudeste,0,0,Municipal,352,198,154,0.56249999999999933,74558,50281.686740524157,0.0069086266326965863,0.483060304577891,0.38671276068385924,0.12331801989785919
